RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has vertical scale of cartographic content RDA 7.25.4,http://rdaregistry.info/Elements/e/P20230,"bf:scale <P20230value> .
# with literal value
bf:scale [ a bf:Scale ;
   rdfs:label ""P20230value"" ] .","scale*
or
scale >> Scale > rdfs:label"
has work expressed,http://rdaregistry.info/Elements/e/P20231,"bf:expressionOf <p20231value> .
#with literal value
bf:expressionOf  [ a bf:Work ;
  rdfs:label ""P20231value"" ] .
# note: with literal value:
  #if possible type the bf:Work node as a subclass of bf:Work","expressionOf*
or
expressionOf >> Work > rdfs:label
or
expressionOf >> Work.subclass > rdfs:label"
has writer of afterword RDA 18.5,http://rdaregistry.info/Elements/e/P20237,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20237value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""writer of afterword"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/wst> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20237value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""writer of afterword""  ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/wst> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""writer of afterword"" ; > role=<http://id.loc.gov/vocabulary/relators/wst>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""writer of afterword"" ; > role=<http://id.loc.gov/vocabulary/relators/wst>"
has writer of postface RDA 18.5,http://rdaregistry.info/Elements/e/P20238,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20238value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""writer of postface"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/wst> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20238value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""writer of postface""  ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/wst> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""writer of postface"" ; > role=<http://id.loc.gov/vocabulary/relators/wst>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""writer of postface"" ; > role=<http://id.loc.gov/vocabulary/relators/wst>"
is musical theatre adaptation of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20239,"bf:derivativeOf <P20239value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20239value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is opera adaptation of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20240,"bf:derivativeOf <P20240value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20240value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is adapted as musical theatre expression RDA 24.5,http://rdaregistry.info/Elements/e/P20241,"bf:hasDerivative <P20241value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20241value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is adapted as opera expression RDA 24.5,http://rdaregistry.info/Elements/e/P20242,"bf:hasDerivative <P20242value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20242value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
has music expression RDA 24.5,http://rdaregistry.info/Elements/e/P20243,"bf:accompaniedBy <P20243value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20243value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is music for expression RDA 24.5,http://rdaregistry.info/Elements/e/P20244,"bf:accompanies <P20244value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20244value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
has video music expression RDA 24.5,http://rdaregistry.info/Elements/e/P20245,"bf:accompaniedBy <P20245value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20245value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is music for video expression RDA 24.5,http://rdaregistry.info/Elements/e/P20246,"bf:accompanies <P20246value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20246value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
has television program music expression RDA 24.5,http://rdaregistry.info/Elements/e/P20247,"bf:accompaniedBy <P20247value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20247value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is music for television program expression RDA 24.5,http://rdaregistry.info/Elements/e/P20248,"bf:accompanies <P20248value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20248value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
has radio program music expression RDA 24.5,http://rdaregistry.info/Elements/e/P20249,"bf:accompaniedBy <P20249value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20249value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is music for radio program expression RDA 24.5,http://rdaregistry.info/Elements/e/P20250,"bf:accompanies <P20250value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20250value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
has motion picture music expression RDA 24.5,http://rdaregistry.info/Elements/e/P20251,"bf:accompaniedBy <P20251value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20251value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is music for motion picture expression RDA 24.5,http://rdaregistry.info/Elements/e/P20252,"bf:accompanies <P20252value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20252"" ] .","accompanieies*
or
accompanieies >> Work > rdfs:label"
has choreography expression RDA 24.5,http://rdaregistry.info/Elements/e/P20253,"bf:accompaniedBy <P20253value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20253value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is choreography for expression RDA 24.5,http://rdaregistry.info/Elements/e/P20254,"bf:accompanies <P20254value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20254value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
is adapted as graphic novel expression RDA 24.5,http://rdaregistry.info/Elements/e/P20255,"bf:hasDerivative <P20255value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20255value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is graphic novelization of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20256,"bf:derivativeOf <P20256value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20256value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
has visual effects provider agent RDA 18.5,http://rdaregistry.info/Elements/e/P20257,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20257value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""visual effects provider"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20257value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""visual effects provider""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""visual effects provider""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""visual effects provider"""
has special effects provider agent RDA 18.5,http://rdaregistry.info/Elements/e/P20258,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20258value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""special effects provider"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20258value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""special effects provider""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""special effects provider""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""special effects provider"""
has letterer agent RDA 18.5,http://rdaregistry.info/Elements/e/P20259,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20259value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""has letterer"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ill> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20259value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""has letterer""  ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ill> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""has letterer"" ; > role=<http://id.loc.gov/vocabulary/relators/ill>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""has letterer"" ; > role=<http://id.loc.gov/vocabulary/relators/ill>"
has details of aspect ratio designation RDA 7.19.1.4.1.4,http://rdaregistry.info/Elements/e/P20260,"bf:note [ a bf:Note ;
   rdfs:label ""P20260value"" ;
   bf:noteType ""details of aspect ratio designation"" ] .","note >> Note > rdfs:label > noteType=""details of aspect ratio designation"""
has details of colour content RDA 7.17.1.4,http://rdaregistry.info/Elements/e/P20261,"bf:note [ a bf:Note ;
   rdfs:label ""P20261value"" ;
   bf:noteType ""has details of colour content"" ] .","note >> Note > rdfs:label > noteType=""has details of colour content"""
has details of form of musical notation RDA 7.13.3.4,http://rdaregistry.info/Elements/e/P20262,"bf:note [ a bf:Note ;
   rdfs:label ""P20262value"" ;
   bf:noteType ""details of form of musical notation"" ] .","note >> Note > rdfs:label > noteType=""details of form of musical notation"""
has details of form of notated movement RDA 7.13.5.4,http://rdaregistry.info/Elements/e/P20263,"bf:note [ a bf:Note ;
   rdfs:label ""P20263value"" ;
   bf:noteType ""details of form of notated movement"" ] .","note >> Note > rdfs:label > noteType=""details of form of notated movement"""
has details of format of notated music RDA 7.20.1.4,http://rdaregistry.info/Elements/e/P20264,"bf:note [ a bf:Note ;
   rdfs:label ""P20264value"" ;
   bf:noteType ""details of format of notated music"" ] .","note >> Note > rdfs:label > noteType=""details of format of notated music"""
has details of form of tactile notation RDA 7.13.4.4,http://rdaregistry.info/Elements/e/P20265,"bf:note [ a bf:Note ;
   rdfs:label ""P20265value"" ;
   bf:noteType ""details of form of tactile notation"" ] .","note >> Note > rdfs:label > noteType=""details of form of tactile notation"""
has details of script RDA 7.13.2.4,http://rdaregistry.info/Elements/e/P20266,"bf:note [ a bf:Note ;
   rdfs:label ""P20266value"" ;
   bf:noteType ""details of script"" ] .","note >> Note > rdfs:label > noteType=""details of script"""
has details of illustrative content RDA 7.15.1.4,http://rdaregistry.info/Elements/e/P20267,"bf:note [ a bf:Note ;
   rdfs:label ""P20267value"" ;
   bf:noteType ""details of illustrative content"" ] .","note >> Note > rdfs:label > noteType=""details of illustrative content"""
is subject expression of,http://rdaregistry.info/Elements/e/P20268,"bf:referencedBy <P20268value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P20268value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
is expression described in RDA 23.5,http://rdaregistry.info/Elements/e/P20269,"bf:referencedBy <P20269value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P20269value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is expression analysed in RDA 23.5,http://rdaregistry.info/Elements/e/P20270,"bf:referencedBy <P20270value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P20270value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is expression commentary in RDA 23.5,http://rdaregistry.info/Elements/e/P20271,"bf:referencedBy <P20271value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P20271value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is expression critiqued in RDA 23.5,http://rdaregistry.info/Elements/e/P20272,"bf:referencedBy <P20272value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P20272value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is expression evaluated in RDA 23.5,http://rdaregistry.info/Elements/e/P20273,"bf:referencedBy <P20273value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P20273value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
is expression reviewed in RDA 23.5,http://rdaregistry.info/Elements/e/P20274,"bf:referencedBy <P20274value> .
# with literal value
bf:referencedBy [ a bf:Work ;
   rdfs:label ""P20274value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label"
has writer of foreword RDA 18.5,http://rdaregistry.info/Elements/e/P20275,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20275value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""writer of foreword"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/wst> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20275value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""writer of foreword""  ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/wst> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""writer of foreword"" ; > role=<http://id.loc.gov/vocabulary/relators/wst>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""writer of foreword"" ; > role=<http://id.loc.gov/vocabulary/relators/wst>"
has sound designer agent RDA 18.5,http://rdaregistry.info/Elements/e/P20276,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent;
      rdfs:label ""P20276value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/sds> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20276value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/sds> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/sds>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/sds>"
has lighting designer agent RDA 18.5,http://rdaregistry.info/Elements/e/P20277,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent;
      rdfs:label ""P20277value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/lgd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20277value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/lgd> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/lgd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lgd>"
has details of duration RDA 7.22.1.5,http://rdaregistry.info/Elements/e/P20278,"bf:note [ a bf:Note ;
   rdfs:label ""P20278value"" ;
   bf:noteType ""details of duration"" ] .","note >> Note > rdfs:label > noteType=""details of duration"""
has onscreen participant agent RDA 18.5,http://rdaregistry.info/Elements/e/P20279,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20279value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""onscreen participant"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20279value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""onscreen participant""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""onscreen participant""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""onscreen participant"""
has software developer agent RDA 18.5,http://rdaregistry.info/Elements/e/P20280,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20280value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""software developer"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20280value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""software developer""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""software developer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""software developer"""
is oratorio adaptation of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20281,"bf:derivativeOf <P20281value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20281value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is adapted as oratorio expression RDA 24.5,http://rdaregistry.info/Elements/e/P20282,"bf:hasDerivative <P20282value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20282value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
has colourist agent RDA 18.5,http://rdaregistry.info/Elements/e/P20283,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20283value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/clr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20283value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/clr> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/clr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/clr>"
has makeup artist agent RDA 18.5,http://rdaregistry.info/Elements/e/P20284,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20284value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""makeup artist"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20284value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""makeup artist""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""makeup artist""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""makeup artist"""
